Store Name,Street Address,City,State,Zip Code,products,lat,lng
H.E.B.,106 S San Patricio,Sinton,TX,78387,831||833||828||2||829||834||827||7||832||830,28.03666,-97.51654
H.E.B.,819 N Main,Lumberton,TX,77657,831||833||828||2||829||834||827||7||832||830,30.2413,-94.19586
H.E.B.,1213 S Commerce,Harlingen,TX,78550,831||833||828||2||829||834||827||7||832||830,26.18165,-97.68175
H.E.B.,101 N Crocket,Elsa,TX,78543,831||833||828||2||829||834||827||7||832||830,26.29307,-97.98245
H.E.B.,400 N 5th St,Carrizo Springs,TX,788834,831||833||828||2||829||834||827||7||832||830,28.52445,-99.86002
H.E.B.,7112 Ed Bluestein,Austin,TX,78723,831||833||828||2||829||834||827||7||832||830,30.31329,-97.66378
H.E.B.,1103 Morgan,Harlingen,TX,78550,831||833||828||2||829||834||827||7||832||830,26.20349,-97.67723
H.E.B.,1212 S Closner,Edinburg,TX,78539,831||833||828||2||829||834||827||7||832||830,26.28975,-98.16336
H.E.B.,1368 E Court,Seguin,TX,78155,831||833||828||2||829||834||827||7||832||830,29.57038,-97.94376
H.E.B.,3002 S 31th St,Temple,TX,76502,831||833||828||2||829||834||827||7||832||830,31.07195,-97.37038
H.E.B.,11100 Leopard,Corpus Christi,TX,78410,831||833||828||2||829||834||827||7||832||830,27.84626,-97.58491
H.E.B.,2310 Saunders,Laredo,TX,78040,831||833||828||2||829||834||827||7||832||830,27.51739,-99.49488
H.E.B.,11551 West Ave,San Antonio,TX,78213,831||833||828||2||829||834||827||7||832||830,29.54496,-98.51055
H.E.B.,721 Castroville Rd,San Antonio,TX,78237,831||833||828||2||829||834||827||7||832||830,29.41778,-98.55426
H.E.B.,1302 Guadalupe St,Laredo,TX,78040,831||833||828||2||829||834||827||7||832||830,27.5066,-99.48341
H.E.B.,1300 HWY 83 E,Pharr,TX,78577,831||833||828||2||829||834||827||7||832||830,26.19132,-98.16853
H.E.B.,4320 S Alameda St,Corpus Christi,TX,77901,831||833||828||2||829||834||827||7||832||830,27.73,-97.371
H.E.B.,3200 N 10th St,Mc Allen,TX,78501,831||833||828||2||829||834||827||7||832||830,26.23257,-98.22355
H.E.B.,900 S Tenth St,Mc Allen,TX,78501,831||833||828||2||829||834||827||7||832||830,26.19494,-98.23288
H.E.B.,12407 N Mopac Expwy,Austin,TX,78758,831||833||828||2||829||834||827||7||832||830,30.41701,-97.70378
H.E.B.,Texas Blvd & Main,Alice,TX,78332,831||833||828||2||829||834||827||7||832||830,27.75095,-98.06463
H.E.B.,7951 Guilbeau Rd,San Antonio,TX,78250,831||833||828||2||829||834||827||7||832||830,29.51999,-98.64371
H.E.B.,7010 HWY 71 W,Austin,TX,78735,831||833||828||2||829||834||827||7||832||830,30.23535,-97.87467
H.E.B.,820 S Conway,Mission,TX,78572,831||833||828||2||829||834||827||7||832||830,26.21368,-98.32452
H.E.B.,2110 New Slaughter Ln,Austin,TX,78748,831||833||828||2||829||834||827||7||832||830,30.17381,-97.82047
H.E.B.,6607 South IH 35,Austin,TX,78744,831||833||828||2||829||834||827||7||832||830,30.18907,-97.76876
H.E.B.,14087 Oconnor Rd,San Antonio,TX,78217,831||833||828||2||829||834||827||7||832||830,29.5699,-98.38675
H.E.B.,1004 N Texas,Weslaco,TX,78596,831||833||828||2||829||834||827||7||832||830,26.1711,-97.99086
H.E.B.,420 W Bandera,Boerne,TX,78006,831||833||828||2||829||834||827||7||832||830,29.78163,-98.73422
H.E.B.,1616 N Alabama,Wharton,TX,77488,831||833||828||2||829||834||827||7||832||830,29.32162,-96.08482
H.E.B.,206 S Alamo,Refugio,TX,78377,831||833||828||2||829||834||827||7||832||830,28.3037,-97.27612
H.E.B.,9255 FM 471 W,San Antonio,TX,78250,831||833||828||2||829||834||827||7||832||830,29.48407,-98.66551
H.E.B.,1434 Wells Branch Pkwy,Pflugerville,TX,78660,831||833||828||2||829||834||827||7||832||830,30.44263,-97.66445
H.E.B.,1101 South IH35,Georgetown,TX,78626,831||833||828||2||829||834||827||7||832||830,30.63418,-97.69021
H.E.B.,201 S 15th St,Corsicana,TX,75110,831||833||828||2||829||834||827||7||832||830,32.09008,-96.46845
H.E.B.,641 E Hopkins St,San Marcos,TX,78666,831||833||828||2||829||834||827||7||832||830,29.8872,-97.92652
H.E.B.,3500 Leopard,Corpus Christi,TX,78408,831||833||828||2||829||834||827||7||832||830,27.79747,-97.42773
H.E.B.,4801 San Dario,Laredo,TX,78041,831||833||828||2||829||834||827||7||832||830,27.54234,-99.50097
H.E.B.,2105 Milam,Columbus,TX,78934,831||833||828||2||829||834||827||7||832||830,29.69379,-96.53881
H.E.B.,100 Truly Plaza,Cleveland,TX,77354,831||833||828||2||829||834||827||7||832||830,30.20012,-95.62477
H.E.B.,5601 Bandera Rd,San Antonio,TX,78238,831||833||828||2||829||834||827||7||832||830,29.4823,-98.59461
H.E.B.,1628 Central Blvd,Brownsville,TX,78520,831||833||828||2||829||834||827||7||832||830,25.92628,-97.50983
H.E.B.,600 W Henderson,Cleburne,TX,76033,831||833||828||2||829||834||827||7||832||830,32.34709,-97.39383
H.E.B.,170 E Whitestone Cedar Park,Austin,TX,78613,831||833||828||2||829||834||827||7||832||830,30.52249,-97.82872
H.E.B.,918 21st St,Texas City,TX,77590,831||833||828||2||829||834||827||7||832||830,29.39349,-94.92508
H.E.B.,10710 Research Blvd,Austin,TX,78759,831||833||828||2||829||834||827||7||832||830,30.39881,-97.74824
H.E.B.,5425 S Padre Island Dr,Corpus Christi,TX,78411,831||833||828||2||829||834||827||7||832||830,27.70744,-97.37125
H.E.B.,110 Brazos St,West Columbia,TX,77486,831||833||828||2||829||834||827||7||832||830,29.14583,-95.64837
H.E.B.,410 Plantation,Lake Jackson,TX,77566,831||833||828||2||829||834||827||7||832||830,29.02094,-95.42219
H.E.B.,2200 N Main,Baytown,TX,77520,831||833||828||2||829||834||827||7||832||830,29.74878,-94.96256
H.E.B.,1503 Hwy 1431 W,Marble Falls,TX,78654,831||833||828||2||829||834||827||7||832||830,30.57083,-98.2396
H.E.B.,1035 Loop 304 East,Crockett,TX,75835,831||833||828||2||829||834||827||7||832||830,31.32566,-95.43601
H.E.B.,207 E South,Alvin,TX,77511,831||833||828||2||829||834||827||7||832||830,29.40989,-95.24247
H.E.B.,613 S Expwy 83,Harlingen,TX,78550,831||833||828||2||829||834||827||7||832||830,26.18351,-97.71368
H.E.B.,2700 Seventh,Bay City,TX,77414,831||833||828||2||829||834||827||7||832||830,28.9833,-95.95813
H.E.B.,6580 FM 78,San Antonio,TX,78244,831||833||828||2||829||834||827||7||832||830,29.47939,-98.35925
H.E.B.,22618 Aldine Westfield,Houston,TX,77373,831||833||828||2||829||834||827||7||832||830,30.0426,-95.38339
H.E.B.,12900 Aldine Wesfield,Houston,TX,77039,831||833||828||2||829||834||827||7||832||830,29.90164,-95.35428
H.E.B.,5417 S Braeswood,Houston,TX,77096,831||833||828||2||829||834||827||7||832||830,29.67636,-95.47817
H.E.B.,101 E Goodnight,Aransaa Pass,TX,78336,831||833||828||2||829||834||827||7||832||830,27.90239,-97.14611
H.E.B.,3601 Pecan,Mc Allen,TX,78501,831||833||828||2||829||834||827||7||832||830,26.21816,-98.25848
H.E.B.,1509 W Church,Livingston,TX,77351,831||833||828||2||829||834||827||7||832||830,30.71086,-94.95008
H.E.B.,4206 Avenue T,Santa Fe,TX,77510,831||833||828||2||829||834||827||7||832||830,29.37849,-95.10656
H.E.B.,5130 Cedar,Bellaire,TX,77401,831||833||828||2||829||834||827||7||832||830,29.70754,-95.46975
H.E.B.,201 W Gonzales,Yoakum,TX,77995,831||833||828||2||829||834||827||7||832||830,29.29282,-97.15029
H.E.B.,804 E Hwy 190,Copperas Cove,TX,76522,831||833||828||2||829||834||827||7||832||830,31.11949,-97.89583
H.E.B.,1161 Esplande,Cuero,TX,77954,831||833||828||2||829||834||827||7||832||830,29.10066,-97.28657
H.E.B.,6102 Scott St,Houston,TX,77021,831||833||828||2||829||834||827||7||832||830,29.70186,-95.36051
H.E.B.,209  N Texas,Mercedes,TX,78570,831||833||828||2||829||834||827||7||832||830,26.15374,-97.91281
H.E.B.,1955 Nacogdoches,San Antonio,TX,78209,831||833||828||2||829||834||827||7||832||830,29.50753,-98.45849
H.E.B.,16900 N RR 620,Round Rock,TX,78681,831||833||828||2||829||834||827||7||832||830,30.4999,-97.72504
H.E.B.,13776 Hwy 183 N,Austin,TX,78750,831||833||828||2||829||834||827||7||832||830,30.4614,-97.79762
H.E.B.,400 Valley Hi Drive,San Antonio,TX,78227,831||833||828||2||829||834||827||7||832||830,29.37972,-98.63819
H.E.B.,651 S Walnut,New Braunfels,TX,78130,831||833||828||2||829||834||827||7||832||830,29.68888,-98.12573
H.E.B.,601 Indian Trail,Harjer Heights,TX,76548,831||833||828||2||829||834||827||7||832||830,31.07832,-97.65426
H.E.B.,3325 West Wadley,Midland,TX,79707,831||833||828||2||829||834||827||7||832||830,32.0197,-102.12539
H.E.B.,1679 Highway 100,Port Isabel,TX,78578,831||833||828||2||829||834||827||7||832||830,26.07257,-97.22516
H.E.B.,6030 Montomery Rd,San Antonio,TX,78239,831||833||828||2||829||834||827||7||832||830,29.509,-98.36984
H.E.B.,300 Olmos Dr,San Antonio,TX,78212,831||833||828||2||829||834||827||7||832||830,29.46995,-98.49642
H.E.B.,3801 E 42nd,Odessa,TX,79762,831||833||828||2||829||834||827||7||832||830,31.89144,-102.35005
H.E.B.,6001 W Parmer Ln,Austin,TX,78727,831||833||828||2||829||834||827||7||832||830,30.44154,-97.74261
H.E.B.,6000 West Avenue,San Antonio,TX,78213,831||833||828||2||829||834||827||7||832||830,29.51528,-98.52487
H.E.B.,12777 IH 10 West,San Antonio,TX,78230,831||833||828||2||829||834||827||7||832||830,29.5621,-98.58833
H.E.B.,18140 San Pedro,San Antonio,TX,78232,831||833||828||2||829||834||827||7||832||830,29.606,-98.46894
H.E.B.,2929 Thousand Oaks,San Antonio,TX,78247,831||833||828||2||829||834||827||7||832||830,29.57669,-98.43949
H.E.B.,409 E Kleberg,Kingsville,TX,78363,831||833||828||2||829||834||827||7||832||830,27.51666,-97.86459
H.E.B.,1207 Main,Gatesville,TX,76528,831||833||828||2||829||834||827||7||832||830,31.43496,-97.74344
H.E.B.,12400 State Hwy 71 W,Bee Cave,TX,78733,831||833||828||2||829||834||827||7||832||830,30.30436,-97.93215
H.E.B.,219 W Oaklawn,Pleasanton,TX,78064,831||833||828||2||829||834||827||7||832||830,28.95618,-98.48679
H.E.B.,100 E Houston St,Beeville,TX,78102,831||833||828||2||829||834||827||7||832||830,28.40032,-97.74627
H.E.B.,3133 S Alameda,Corpus Christi,TX,78404,831||833||828||2||829||834||827||7||832||830,27.75681,-97.39168
H.E.B.,2508 S Day St,Brenham,TX,77833,831||833||828||2||829||834||827||7||832||830,30.14435,-96.39785
H.E.B.,17460 IH 35 N,Schertz,TX,78154,831||833||828||2||829||834||827||7||832||830,29.59913,-98.27918
H.E.B.,450 E Travis,La Grange,TX,78945,831||833||828||2||829||834||827||7||832||830,29.90755,-96.87251
H.E.B.,424 St Matthew,Gonzales,TX,78629,831||833||828||2||829||834||827||7||832||830,29.49946,-97.45156
H.E.B.,200 Veteranis Blvd,Del Rio,TX,78840,831||833||828||2||829||834||827||7||832||830,29.36614,-100.89955
H.E.B.,2135 E Main,Eagle Pass,TX,78832,831||833||828||2||829||834||827||7||832||830,28.71036,-100.48478
H.E.B.,1211 E Frontage Rd,Alamo,TX,78516,831||833||828||2||829||834||827||7||832||830,26.19097,-98.12485
H.E.B.,1301 Wooded Acres,Waco,TX,76710,831||833||828||2||829||834||827||7||832||830,31.53409,-97.18846
H.E.B.,609 19TH St,Hondo,TX,78861,831||833||828||2||829||834||827||7||832||830,29.3484,-99.12612
H.E.B.,1000E41 St,Austin,TX,78751,831||833||828||2||829||834||827||7||832||830,30.30557,-97.72538
H.E.B.,800 HWY 77,Waxahachie,TX,75165,831||833||828||2||829||834||827||7||832||830,32.41183,-96.83989
H.E.B.,735 SW Military,San Antonio,TX,78221,831||833||828||2||829||834||827||7||832||830,29.35786,-98.50279
H.E.B.,6900 Brodie Ln,Austin,TX,78745,831||833||828||2||829||834||827||7||832||830,30.2164,-97.8312
H.E.B.,405 W Hidalgo,Raymondville,TX,78580,831||833||828||2||829||834||827||7||832||830,26.48189,-97.78536
H.E.B.,19565 IH 35 S,Lytle,TX,78052,831||833||828||2||829||834||827||7||832||830,29.23214,-98.78503
H.E.B.,2700 W Freddy Gonzales,Edinburg,TX,78539,831||833||828||2||829||834||827||7||832||830,26.29042,-98.18962
H.E.B.,705 S Key Ave,Lampasas,TX,76550,831||833||828||2||829||834||827||7||832||830,31.06192,-98.18004
H.E.B.,105 S Boundary,Burnet,TX,78611,831||833||828||2||829||834||827||7||832||830,30.75871,-98.22271
H.E.B.,101 Calhoun Plaza,Port Lavaca,TX,77979,831||833||828||2||829||834||827||7||832||830,28.62572,-96.63101
H.E.B.,1511 W 18th,Houston,TX,77008,831||833||828||2||829||834||827||7||832||830,29.80252,-95.42796
H.E.B.,201 E Main,Uvalde,TX,78801,831||833||828||2||829||834||827||7||832||830,29.20924,-99.78297
H.E.B.,3323 SE Military Dr,San Antonio,TX,78223,831||833||828||2||829||834||827||7||832||830,29.35331,-98.43377
H.E.B.,403 S Colorado St,Lockhart,TX,78644,831||833||828||2||829||834||827||7||832||830,29.88176,-97.6702
H.E.B.,2155 Paredes Line Rd,Brownsville,TX,78526,831||833||828||2||829||834||827||7||832||830,25.95063,-97.48709
H.E.B.,11600 Bandera Rd,San Antonio,TX,78250,831||833||828||2||829||834||827||7||832||830,29.48984,-98.61208
H.E.B.,2206 Palma Vista Dr,Mission,TX,78572,831||833||828||2||829||834||827||7||832||830,26.22755,-98.35813
H.E.B.,7811 McPherson Rd,Laredo,TX,78043,831||833||828||2||829||834||827||7||832||830,27.57619,-99.47205
H.E.B.,7301 N FM 620,Austin,TX,78726,831||833||828||2||829||834||827||7||832||830,30.40458,-97.85184
H.E.B.,419 W  Loop 436,Carthage,TX,75633,831||833||828||2||829||834||827||7||832||830,32.15928,-94.37274
H.E.B.,3033 S Port St,Corpus Christi,TX,78405,831||833||828||2||829||834||827||7||832||830,27.7668,-97.4214
H.E.B.,1150 NW Loop 1604,San Antonio,TX,78248,831||833||828||2||829||834||827||7||832||830,29.60775,-98.5098
H.E.B.,320 Pierce,Luling,TX,78648,831||833||828||2||829||834||827||7||832||830,29.67919,-97.63881
H.E.B.,2701 East 7th,Austin,TX,78702,831||833||828||2||829||834||827||7||832||830,30.25947,-97.71151
H.E.B.,108 N Rosillo,San Antonio,TX,78207,831||833||828||2||829||834||827||7||832||830,29.42821,-98.52552
H.E.B.,701 E Milam St,Mexia,TX,76667,831||833||828||2||829||834||827||7||832||830,31.68421,-96.47875
H.E.B.,14540 Memorial Dr,Houston,TX,77079,831||833||828||2||829||834||827||7||832||830,29.77011,-95.60548
H.E.B.,2660 Fountainview,Houston,TX,77057,831||833||828||2||829||834||827||7||832||830,29.73836,-95.486
H.E.B.,6210 Fairmont Pkwy,Pasadena,TX,77502,831||833||828||2||829||834||827||7||832||830,29.6489,-95.14473
H.E.B.,4724 Hwy 6,Missouri City,TX,77459,831||833||828||2||829||834||827||7||832||830,29.57888,-95.58267
H.E.B.,1080 E Hwy 290,Elgin,TX,78621,831||833||828||2||829||834||827||7||832||830,30.34609,-97.38404
H.E.B.,500 Canyon Ridge Dr,Austin,TX,78753,831||833||828||2||829||834||827||7||832||830,30.40491,-97.67405
H.E.B.,15300 S IH 35,Buda,TX,78610,831||833||828||2||829||834||827||7||832||830,30.08782,-97.81977
H.E.B.,201 N FM 685,Pflugerville,TX,78660,831||833||828||2||829||834||827||7||832||830,30.43784,-97.61276
H.E.B.,9900 Wurzbach,San Antonio,TX,78230,831||833||828||2||829||834||827||7||832||830,29.53121,-98.56189
H.E.B.,20475 Hwy 46 W,Bulverde,TX,78070,831||833||828||2||829||834||827||7||832||830,29.79746,-98.42746
H.E.B.,310 N Westgate Dr,Weslaco,TX,78596,831||833||828||2||829||834||827||7||832||830,26.16356,-98.00506
H.E.B.,4500 FM 2338,Georgetown,TX,78628,831||833||828||2||829||834||827||7||832||830,30.70332,-97.82867
H.E.B.,1600 Wildcat Dr,Portland,TX,78374,831||833||828||2||829||834||827||7||832||830,27.88709,-97.31718
H.E.B.,2250 Boca Chica,Brownsville,TX,78520,831||833||828||2||829||834||827||7||832||830,25.91921,-97.48865
H.E.B.,10660 W FM 471,San Antonio,TX,78251,831||833||828||2||829||834||827||7||832||830,29.43559,-98.69417
H.E.B.,603 Louis Henna Blvd,Round Rock,TX,78664,831||833||828||2||829||834||827||7||832||830,30.48101,-97.6592
H.E.B.,1621 S Mason Rd,Katy,TX,77450,831||833||828||2||829||834||827||7||832||830,29.75722,-95.75078
H.E.B.,7405 FM 1960 E,Humble,TX,77346,831||833||828||2||829||834||827||7||832||830,29.99824,-95.16489
H.E.B.,3111 Woodridge,Houston,TX,77087,831||833||828||2||829||834||827||7||832||830,29.69901,-95.29671
H.E.B.,10100 Beechnut,Houston,TX,77072,831||833||828||2||829||834||827||7||832||830,29.69112,-95.55982
H.E.B.,1900 S Texas Ave,College Station,TX,77840,831||833||828||2||829||834||827||7||832||830,30.61389,-96.31756
H.E.B.,725 East Villa Maria,Bryan,TX,77802,831||833||828||2||829||834||827||7||832||830,30.64459,-96.35003
H.E.B.,11815 Westheimer,Houston,TX,77077,831||833||828||2||829||834||827||7||832||830,29.73543,-95.58691
H.E.B.,4975 HWY 6,Houston,TX,77084,831||833||828||2||829||834||827||7||832||830,29.84878,-95.6458
H.E.B.,1505 East Rio Grande,Victoria,TX,77901,831||833||828||2||829||834||827||7||832||830,28.80538,-96.98848
H.E.B.,910 Kitty Hawk,Universal City,TX,78148,831||833||828||2||829||834||827||7||832||830,29.54603,-98.31195
H.E.B.,2118 Fredericksburg Rd,San Antonio,TX,78201,831||833||828||2||829||834||827||7||832||830,29.46558,-98.52576
H.E.B.,801 N IH 35,Bellmead,TX,76705,831||833||828||2||829||834||827||7||832||830,31.65127,-97.10105
H.E.B.,701 W Parkwood,Friendswood,TX,77546,831||833||828||2||829||834||827||7||832||830,29.50561,-95.19076
H.E.B.,407 S Adams,Fredericksburg,TX,78624,831||833||828||2||829||834||827||7||832||830,30.27143,-98.87549
H.E.B.,1409 Hwy 35 N Business,Rockport,TX,78382,831||833||828||2||829||834||827||7||832||830,28.01168,-97.06407
H.E.B.,19900 Southwest FWY,Sugarland,TX,77479,831||833||828||2||829||834||827||7||832||830,29.56469,-95.6858
H.E.B.,130 Sawdust Rd,Spring,TX,77380,831||833||828||2||829||834||827||7||832||830,30.12748,-95.44557
H.E.B.,24165 IH 10 W,San Antonio,TX,78257,831||833||828||2||829||834||827||7||832||830,29.66574,-98.63221
H.E.B.,999 E Basse Rd,San Antonio,TX,78209,831||833||828||2||829||834||827||7||832||830,29.49802,-98.4686
H.E.B.,210 W Del Mar Blvd,Laredo,TX,78041,831||833||828||2||829||834||827||7||832||830,27.56799,-99.50001
H.E.B.,200 East Griffin,Mission,TX,78572,831||833||828||2||829||834||827||7||832||830,26.2284,-98.32232
H.E.B.,16811 El Camino Real,Houston,TX,77058,831||833||828||2||829||834||827||7||832||830,29.55459,-95.11787
H.E.B.,28520 Tomball Pkwy,Tomball,TX,77375,831||833||828||2||829||834||827||7||832||830,30.08872,-95.63162
H.E.B.,14498 Bellaire Blvd,Houston,TX,77083,831||833||828||2||829||834||827||7||832||830,29.70399,-95.64472
H.E.B.,7310 Louetta,Spring,TX,77379,831||833||828||2||829||834||827||7||832||830,30.0221,-95.5274
H.E.B.,10251 Kempwood,Houston,TX,77043,831||833||828||2||829||834||827||7||832||830,29.8214,-95.54723
H.E.B.,4303 Kingwood Dr,Kingwood,TX,77379,831||833||828||2||829||834||827||7||832||830,30.05013,-95.18662
H.E.B.,9595 Six Pines Dr,he Woodlans,TX,77380,831||833||828||2||829||834||827||7||832||830,30.16359,-95.46321
H.E.B.,2800 East Whitestone,Cedar Park,TX,78613,831||833||828||2||829||834||827||7||832||830,30.53257,-97.78419
H.E.B.,2511 Trimmier Rd,Killeen,TX,76542,831||833||828||2||829||834||827||7||832||830,31.09095,-97.73602
H.E.B.,104 Hasler Blvd,Bastrop,TX,78602,831||833||828||2||829||834||827||7||832||830,30.11,-97.33425
H.E.B.,9100 Woodway Drive,Waco,TX,76712,831||833||828||2||829||834||827||7||832||830,31.49529,-97.22164
H.E.B.,306 N Mechanic,El Campo,TX,77437,831||833||828||2||829||834||827||7||832||830,29.19679,-96.26992
H.E.B.,1520 Austin Hwy,San Antonio,TX,78218,831||833||828||2||829||834||827||7||832||830,29.49314,-98.43126
H.E.B.,2314 South Zapata Hwy,Laredo,TX,78043,831||833||828||2||829||834||827||7||832||830,27.48884,-99.47183
H.E.B.,4800 B Hwy 365,Port Arthur,TX,77642,831||833||828||2||829||834||827||7||832||830,29.96362,-93.97432
H.E.B.,901 Trenton Rd,McAllen,TX,78501,831||833||828||2||829||834||827||7||832||830,26.26658,-98.21833
H.E.B.,1700 E Palm Valley Blvd,Round Rock,TX,78664,831||833||828||2||829||834||827||7||832||830,30.5193,-97.65852
H.E.B.,651 N US Hwy 183,Austin,TX,78641,831||833||828||2||829||834||827||7||832||830,36.09776,-98.95418
H.E.B.,100 NW Carlos G Parker,Taylor,TX,76574,831||833||828||2||829||834||827||7||832||830,30.60102,-97.41719
H.E.B.,10777 Kuykendahl Rd,The Woodlands,TX,77382,831||833||828||2||829||834||827||7||832||830,30.17739,-95.53664
H.E.B.,2108 N Frazier,Conroe,TX,77301,831||833||828||2||829||834||827||7||832||830,30.33544,-95.46546
H.E.B.,6711 South Fry Rd,Katy,TX,77494,831||833||828||2||829||834||827||7||832||830,29.71286,-95.77585
H.E.B.,5225 Buffalo Speedway,Houston,TX,77005,831||833||828||2||829||834||827||7||832||830,29.72624,-95.42774
H.E.B.,2121 FM 2920,Spring,TX,77388,831||833||828||2||829||834||827||7||832||830,30.0688,-95.44977
H.E.B.,598 E HWY US 290,Dripping Springs,TX,78620,831||833||828||2||829||834||827||7||832||830,30.19155,-98.09279
H.E.B.,14414 US HWY 87 W,La Vernia,TX,78121,831||833||828||2||829||834||827||7||832||830,29.35753,-98.13459
H.E.B.,7819 Marbach,San Antonio,TX,78227,831||833||828||2||829||834||827||7||832||830,29.41782,-98.64368
H.E.B.,12680 W Lake Houston,Houston,TX,77044,831||833||828||2||829||834||827||7||832||830,29.92324,-95.19686
H.E.B.,25675 Nelson Way,Katy,TX,77498,831||833||828||2||829||834||827||7||832||830,29.77406,-95.82205
H.E.B.,111 N Timberland,Lufkin,TX,75901,831||833||828||2||829||834||827||7||832||830,31.33764,-94.71921
H.E.B.,5910 Babcock Rd,San Antonio,TX,78240,831||833||828||2||829||834||827||7||832||830,29.52657,-98.60343
H.E.B.,949 William D Fitch Parkway,College Station,TX,77845,831||833||828||2||829||834||827||7||832||830,30.55632,-96.26126
H.E.B.,225 South IH 35,Pearsall,TX,78061,831||833||828||2||829||834||827||7||832||830,28.89767,-99.11529
H.E.B.,20725 HWY 46 West Hwy 281 N,Bulverde,TX,78070,831||833||828||2||829||834||827||7||832||830,29.79794,-98.43067
H.E.B.,1095 West Business HWY 77,San Benito,TX,78586,831||833||828||2||829||834||827||7||832||830,34.18978,-97.14298
Piggly Wiggly Vacherie,2566 Hwy 20 West,Vacherie,LA,70090,828||2||825,29.99493,-90.72578
Tom's Supermarket,212 N. Pine Street,Vivian,LA,71082,828||2||825,32.87357,-93.98598
Clement's Piggly Wiggly,5308 HWY. 56,Chauvin,LA,70344,828||2||825,29.45335,-90.59169
Todd's Big Star,1400 W. Main St.,Tupelo,MS,38801,828||2||825,34.25616,-88.72849
Greg's Supermarket #2,Hwy 51 North  PO Box 9,Bardwell,KY,42023,828||2||825,36.88458,-89.01846
Greg's Supermarket #1,162 Kimbro Street   PO Box 162,Clinton,KY,42031,828||2||825,36.65589,-88.99436
Collins Big Star,14931 E. Main Street,Cutt off,LA,70345,828||2||825,29.48808,-90.32468
Big Star     60,1936 University St.,Oxford,MS,38655,828||2||825,34.36227,-89.5078
Piggly Wiggly Water Valley,323 South Main Street P.O. Box 667,Water Valley,MS,38965,828||2||825,34.11532,-89.64183
Roger's Grocery,P. O. Box 345,Hazen,AR,72064,828||2||825,34.78093,-91.58097
Piggly Wiggly Springhill,502 South Main Street,Springhill,LA,71075,828||2||825,32.99778,-93.46117
Piggly Wiggly,P.O. Box 727 203 W. Marylee,Plain Dealing,LA,71064,828||2||825,32.90687,-93.71043
Piggly Wiggly Homer,402 North 2nd Street,Homer,LA,71040,828||2||825,32.7904,-93.05281
Piggly Wiggly Haynesville,1728 Main Street,Haynesville,LA,71038,828||2||825,32.96295,-93.13216
Sexton Food Store  8,1705 Hwy 367 N,Bald Knob,AR,72010,828||2||825,35.30328,-91.58115
Sexton Food Store  9,600 E Race Ave,Searcy,AR,72143,828||2||825,35.25076,-91.7284
Sexton Food Store 21,801 N Church St,Atkins,AR,72823,828||2||825,35.25009,-92.9375
Bills Foodliner,5194 Hwy 367 N,Bradford,AR,72020,828||2||825,35.41838,-91.45861
Allen's Supermarket,766 Hwy 468,Brandon,MS,39042,828||2||825,32.26636,-89.98919
Dave's Bestway #1,P.O. Box 602/Rt. D,Lilbourn,MO,63862,828||2||825,36.59228,-89.61536
Budget Saver 6117,2901 S Olive St,Pine Bluff,AR,71603,828||2||825,34.20027,-92.00698
Baker's Big Star,1st Street & King Ave,Portageville,MO,63873,828||2||825,36.42437,-89.69937
Laborie's 1,2701 Barataria Blvd,Marrero,LA,70072,828||2||825,29.8527,-90.10922
Budget Saver,1900 Lafayette,Gretna,LA,70056,828||2||825,29.90494,-90.05296
Budget Saver,1951 Barataria Blvd,Marrero,LA,70072,828||2||825,29.87541,-90.09811
Jades Super Foods 2,601 N. Main,Hamburg,AR,71646,828||2||825,33.22965,-91.79748
Jades Super Foods 80,1137 W. Washington Street,Camden,AR,71701,828||2||825,33.58486,-92.84973
Jades Super Foods 81,1105 Fairview Road SW #233 Cardinal Shopping Ctr,Camden,AR,71701,828||2||825,33.58456,-92.83433
Jades Super Foods 82,9217 Strong Hwy,Strong,AR,71765,828||2||825,33.1177,-92.30322
Sawyers Market,3409 Baseline Rd,Little Rock,AR,72209,828||2||825,34.66779,-92.31596
Big Star Market 1335,302 E Water St,Farmerville,LA,71241,828||2||825,32.77341,-92.40106
Harvest Foods 2727,127 Smith St,West Monroe,LA,71292,828||2||825,32.48496,-92.1548
Harvest Foods 3160,241 Tunica Village Ln,Marksville,LA,71351,828||2||825,31.116,-92.06391
Sav-U-Mor Bastrop,1003 E Madison,Bastrop,LA,71220,828||2||825,32.78044,-91.90273
Super Foods 1215,544 N Washington St,Bastrop,LA,71220,828||2||825,32.78267,-91.91408
Bob's Food City Hot Springs,800 Malvern Ave.,Hot Springs,AR,71901,828||2||825,34.50371,-93.04764
Bob's Food City Mt. Ida,742 Hwy 270 E,Mt. Ida,AR,71957,828||2||825,34.55105,-93.62659
Greer's 05 Jay,3873 Scotts Plaza,Jay,FL,32565,828||2||825,30.95075,-87.15172
Greer's 01 Soso,1107 Hwy. 28 W.,Soso,MS,39480,828||2||825,31.74885,-89.26563
Greer's 03 McIntosh,83 Commerce Street,McIntosh,AL,36553,828||2||825,31.26652,-88.03121
Greer's 17 Beaumont,881 Highway 198,Beaumont,MS,39423,828||2||825,31.18061,-88.93854
Greer's 18 Fairhope,75 S. Section St.,Fairhope,AL,36532,828||2||825,30.5213,-87.90283
Greer's 19 Hurley,7100 Hwy. 614 (P.O. Box 280  Hurley  MS  39555),Moss Point,MS,39562,828||2||825,30.65335,-88.48806
